Timestamp;Id;SequenceId;SequenceSet;VectorGazeX;VectorGazeY;VectorGazeZ;GazeX;GazeY
638331198704894611;1081;7;1;0;0;0;3000;1500
638331198705749710;1081;7;1;0;0;0;3000;1500
638331198706268832;1081;7;1;0;0;0;3000;1500
638331198706755155;1081;7;1;0;0;0;3000;1500
638331198707791191;1081;7;1;0;0;0;3000;1500
638331198708290822;1081;7;1;0;0;0;3000;1500
638331198708751714;1081;7;1;0;0;0;3000;1500
638331198709839369;1081;7;1;0;0;0;3000;1500
638331198710314471;1081;7;1;0;0;0;3000;1500
638331198710775994;1081;7;1;0;0;0;3000;1500
638331198711798137;1081;7;1;0;0;0;3000;1500
638331198712316263;1081;7;1;0;0;0;3000;1500
638331198712797696;1081;7;1;0;0;0;3000;1500
638331198713336462;1081;7;1;0;0;0;3000;1500
638331198713797303;1081;7;1;0;0;0;3000;1500
638331198714821821;1081;7;1;0;0;0;3000;1500
638331198715107520;1081;7;1;0;0;0;3000;1500
638331198716687628;1081;7;1;0;0;0;3000;1500
638331198717179291;1081;7;1;0;0;0;3000;1500
638331198717660999;1081;7;1;0;0;0;3000;1500
638331198718459993;1081;7;1;0;0;0;3000;1500
638331198719507944;1081;7;1;0;0;0;3000;1500
638331198720533641;1081;7;1;0;0;0;3000;1500
638331198721065496;1081;7;1;0;0;0;3000;1500
638331198721572521;1081;7;1;0;0;0;3000;1500
638331198722087457;1081;7;1;0;0;0;3000;1500
638331198722689657;1081;7;1;0;0;0;3000;1500
638331198723225790;1081;7;1;0;0;0;3000;1500
638331198723709187;1081;7;1;0;0;0;3000;1500
638331198724756863;1081;7;1;0;0;0;3000;1500
638331198725274511;1081;7;1;-0.1312085;0.02104222;0.9911315;2507.96814635396;1394.7888985276222
638331198725729529;1081;7;1;0;0;0;3000;1500
638331198726256219;1081;7;1;0;0;0;3000;1500
638331198726728967;1081;7;1;0;0;0;3000;1500
638331198727279088;1081;7;1;0;0;0;3000;1500
638331198728299436;1081;7;1;0;0;0;3000;1500
638331198728890009;1081;7;1;0;0;0;3000;1500
638331198729937201;1081;7;1;0;0;0;3000;1500
638331198730435497;1081;7;1;0;0;0;3000;1500
638331198730894456;1081;7;1;0;0;0;3000;1500
638331198731939108;1081;7;1;0;0;0;3000;1500
638331198732458346;1081;7;1;0;0;0;3000;1500
638331198733412130;1081;7;1;0;0;0;3000;1500
638331198733916594;1081;7;1;0;0;0;3000;1500
638331198734961815;1081;7;1;0;0;0;3000;1500
638331198735459310;1081;7;1;0;0;0;3000;1500
638331198735918873;1081;7;1;0;0;0;3000;1500
638331198736961277;1081;7;1;0;0;0;3000;1500
638331198737460481;1081;7;1;0;0;0;3000;1500
638331198737934032;1081;7;1;0;0;0;3000;1500
638331198738485663;1081;7;1;0;0;0;3000;1500
638331198738962009;1081;7;1;0;0;0;3000;1500
638331198739987059;1081;7;1;0;0;0;3000;1500
638331198740505371;1081;7;1;0;0;0;3000;1500
