Timestamp;Id;SequenceId;SequenceSet;VectorGazeX;VectorGazeY;VectorGazeZ;GazeX;GazeY
638360708273722090;1162;15;1;-0.05122115;-0.03001185;0.9982362;2807.920684106648;1650.0592473894358
638360708274364969;1162;15;1;-0.05469884;-0.02242269;0.9982511;2794.879350811243;1612.1134497225285
638360708274845694;1162;15;1;-0.03596529;-0.003419831;0.9993472;2865.1301627978683;1517.0991546474397
638360708275365174;1162;15;1;-0.04781451;-0.05735582;0.9972081;2820.695584639907;1786.7791056632996
638360708275838431;1162;15;1;0;0;0;3000;1500
638360708276382018;1162;15;1;0;0;0;3000;1500
638360708276847465;1162;15;1;0.01148726;-0.3399138;0.9403864;3043.077226728201;3000
638360708277884785;1162;15;1;0.04836302;-0.1707561;0.9841257;3181.3613204285502;2353.780508041382
638360708278417208;1162;15;1;0.05433472;-0.1978997;0.9787152;3203.7551952525973;2489.498496055603
638360708279229082;1162;15;1;0.01783904;-0.03809156;0.999115;3066.8964022770524;1690.457794815302
638360708279713997;1162;15;1;0.004039876;0.002889037;0.9999877;3015.149535611272;1485.5548155028373
638360708280189475;1162;15;1;0.03258181;0.04615493;0.9984028;3122.1817871555686;1269.2253440618515
638360708281299943;1162;15;1;0.01119598;-0.00231272;0.9999346;3041.984925046563;1511.5636002738029
638360708282324938;1162;15;1;0.0291317;0.02144665;0.9993454;3109.243872575462;1392.7667457610369
638360708282869681;1162;15;1;0.1083163;0.07672369;0.9911514;3406.186133623123;1116.3815632462502
638360708283928248;1162;15;1;0.1041447;0.07473741;0.9917501;3390.5426245182753;1126.3129636645317
638360708284436059;1162;15;1;0.2200357;0.1723017;0.9601544;3825.1338824629784;638.4915262460709
638360708285484734;1162;15;1;0.2160202;0.1649389;0.9623567;3810.0757375359535;675.3055155277252
638360708286036033;1162;15;1;0.215587;0.1722372;0.9611746;3808.4512688219547;638.8139873743057
638360708287086277;1162;15;1;0.2266003;0.1691718;0.9591836;3849.751140922308;654.1410237550735
638360708287576145;1162;15;1;0;0;0;3000;1500
638360708288466741;1162;15;1;0;0;0;3000;1500
638360708288917303;1162;15;1;0.1753397;0.002371535;0.9845051;3657.5238704681396;1488.1423253100365
638360708290461655;1162;15;1;0.1635202;0.02080846;0.9863205;3613.200757652521;1395.957699045539
638360708290902326;1162;15;1;0.1676735;0.02549517;0.9855129;3628.775618970394;1372.5241515785456
638360708291960535;1162;15;1;0.1810864;0.1415161;0.9732322;3679.0740229189396;792.4194782972336
638360708292461929;1162;15;1;0.1810298;0.1569591;0.9708718;3678.8617372512817;715.2044922113419
638360708292942970;1162;15;1;0.1864098;0.1689954;0.9678285;3699.036754667759;655.0230234861374
638360708293987685;1162;15;1;0.1767346;0.1691869;0.9696085;3662.754736840725;654.0654748678207
638360708294486743;1162;15;1;0.1875679;0.1582223;0.9694245;3703.3796422183514;708.8884860277176
638360708294966516;1162;15;1;0.2519765;0.1616921;0.9541298;3944.91183757782;691.5395110845566
638360708295966569;1162;15;1;0.2484995;0.1670128;0.9541251;3931.8731166422367;664.9360209703445
638360708296592625;1162;15;1;0.1560137;0.1458213;0.9769319;3585.051365196705;770.8934843540192
638360708297654046;1162;15;1;-0.1604329;0.05061966;0.985748;2398.3766064047813;1246.9016909599304
638360708298129953;1162;15;1;-0.1488191;0.04595937;0.9877958;2441.9283606112003;1270.2031582593918
638360708299177938;1162;15;1;-0.1444031;0.05014029;0.9882478;2458.4883749485016;1249.2985427379608
638360708299669472;1162;15;1;-0.1504783;0.04979141;0.9873586;2435.7063621282578;1251.0429471731186
638360708300130229;1162;15;1;0.04214332;-0.03112765;0.9986265;3158.0374455079436;1655.638251453638
638360708301200148;1162;15;1;0.05716766;-0.1491505;0.9871606;3214.378726668656;2245.752528309822
638360708301690817;1162;15;1;0.07179199;-0.1452538;0.9867864;3269.219968467951;2226.2690365314484
638360708302154591;1162;15;1;0.04501936;-0.1610646;0.9859166;3168.822593986988;2305.322974920273
638360708303203227;1162;15;1;0.05299468;-0.1558983;0.9863505;3198.730048723519;2279.491513967514
638360708303698640;1162;15;1;0.06085823;-0.157934;0.9855725;3228.218366391957;2289.6699756383896
638360708304154709;1162;15;1;0;0;0;3000;1500
638360708304742937;1162;15;1;0;0;0;3000;1500
638360708305861565;1162;15;1;0.278447;0.1478347;0.9490059;4044.176258146763;760.8264833688736
638360708306322923;1162;15;1;0.2358082;0.1501496;0.96013;3884.280726313591;749.2520064115524
638360708307363164;1162;15;1;0.2323776;0.1548337;0.9602225;3871.416013687849;725.8314788341522
638360708307858871;1162;15;1;0.2407466;0.163256;0.9567593;3902.7997590601444;683.7199777364731
638360708308366767;1162;15;1;0.2359952;0.1519941;0.9597937;3884.9820122122765;740.0295287370682
638360708309385142;1162;15;1;0.2400475;0.1553068;0.9582573;3900.178123265505;723.4659940004349
638360708309902362;1162;15;1;0.3731056;0.1427874;0.9167355;4399.145945906639;786.063015460968
638360708310971172;1162;15;1;0.3813259;0.1382542;0.9140439;4429.972127079964;808.7290227413177
638360708312007270;1162;15;1;0.3943529;0.1513532;0.9064095;4478.82342338562;743.2340234518051
638360708313027812;1162;15;1;0.3966609;0.1517999;0.9053271;4487.478353083134;741.0004884004593
638360708314050345;1162;15;1;0.4017754;0.1549574;0.9025324;4506.657712161541;725.2130061388016
638360708314630274;1162;15;1;0.08677801;0.03358917;0.9956613;3325.4175279289484;1332.054153084755
638360708315673787;1162;15;1;0.1007451;0.05888771;0.993168;3377.794113010168;1205.5614553391933
638360708316697049;1162;15;1;0.108598;0.05865917;0.9923535;3407.2425048798323;1206.7041508853436
638360708317732449;1162;15;1;0.1018173;0.05884308;0.9930613;3381.8148840218782;1205.7846002280712
638360708318228987;1162;15;1;0.09704044;0.06524096;0.9931399;3363.901639357209;1173.7952157855034
638360708318776897;1162;15;1;0.1008791;0.05823331;0.9931929;3378.296636044979;1208.8334523141384
638360708319820735;1162;15;1;0.1002413;0.05620806;0.9933742;3375.9048879146576;1218.959704041481
638360708320406739;1162;15;1;0.1090001;0.06417881;0.9919678;3408.750381320715;1179.1059523820877
638360708321237238;1162;15;1;-0.06886139;0.01650694;0.9974896;2741.7697962373495;1417.4652993679047
638360708321905620;1162;15;1;-0.07499038;0.00391987;0.9971765;2718.786086887121;1480.4006493650377
638360708322415679;1162;15;1;-0.07616986;0.01013733;0.9970433;2714.3630124628544;1449.3133509531617
638360708322955860;1162;15;1;-0.07562514;0.01173222;0.9970672;2716.405738145113;1441.3389014080167
638360708323663684;1162;15;1;-0.07441984;0.0104084;0.9971727;2720.925595611334;1447.9580018669367
638360708324277067;1162;15;1;-0.01215161;0.1066957;0.9942175;2954.4314621016383;966.5215164422989
638360708324823570;1162;15;1;-0.008142427;0.1071571;0.9942089;2969.4659002125263;964.2144814133644
638360708325865446;1162;15;1;-0.008357484;0.1103096;0.9938622;2968.6594353988767;948.4519958496094
638360708326918311;1162;15;1;0.04511288;0.1223357;0.9914629;3169.173306785524;888.3214890956879
638360708327959504;1162;15;1;0.1692612;0.1329412;0.976564;3634.7295083105564;835.2939933538437
638360708328457992;1162;15;1;0.1759393;0.1447428;0.9737016;3659.772399812937;776.2859910726547
638360708329426500;1162;15;1;0.1762584;0.1421793;0.9740216;3660.9690003097057;789.1035228967667
638360708330465417;1162;15;1;0.1774149;0.1426576;0.9737417;3665.3058528900146;786.712035536766
638360708331550011;1162;15;1;0.3646237;0.04985358;0.9298195;4367.3388585448265;1250.732108950615
638360708332485102;1162;15;1;0.3643115;0.04291113;0.930288;4366.168074309826;1285.4443453252316
638360708333591537;1162;15;1;0.3654192;0.05028127;0.929484;4370.322033762932;1248.5936433076859
638360708334525556;1162;15;1;0.3768639;0.06018576;0.9243113;4413.239613175392;1199.0711987018585
638360708335070328;1162;15;1;0;0;0;3000;1500
638360708336098778;1162;15;1;0;0;0;3000;1500
638360708337137334;1162;15;1;-0.0995594;-0.02316939;0.9947618;2626.6522631049156;1615.8469542860985
638360708338145950;1162;15;1;-0.09143811;-0.01914255;0.9956268;2657.107098028064;1595.712747424841
638360708339197290;1162;15;1;-0.0813064;-0.01748598;0.9965358;2695.1010078191757;1587.4298997223377
638360708340240395;1162;15;1;0.09119777;0.1338294;0.9867992;3341.991623863578;830.8530002832413
638360708340732835;1162;15;1;0.1030135;0.1458343;0.9839312;3386.300627142191;770.828515291214
638360708341219036;1162;15;1;0.09815018;0.1533445;0.9832863;3368.0631704628468;733.2775145769119
638360708342243121;1162;15;1;0.103316;0.1526737;0.9828614;3387.43500597775;736.6314679384232
638360708342755755;1162;15;1;0.1077998;0.1428866;0.9838509;3404.249243438244;785.5670303106308
638360708343844823;1162;15;1;0.1015428;0.1370975;0.9853392;3380.7855024933815;814.5125359296799
638360708344575698;1162;15;1;0.2994579;0.1298338;0.9452344;4122.967153787613;850.8309870958328
638360708345083529;1162;15;1;0.3073534;0.1500742;0.939687;4152.575276792049;749.6290057897568
638360708346127233;1162;15;1;0.310126;0.1463642;0.9393612;4162.972524762154;768.1790143251419
638360708347166388;1162;15;1;0.3156634;0.1432866;0.9379902;4183.737739920616;783.5669964551926
638360708348196901;1162;15;1;0.3156817;0.156853;0.9358109;4183.806359767914;715.7349735498428
638360708349239406;1162;15;1;0.3187808;0.1561;0.9348859;4195.4280361533165;719.4999754428864
638360708350288657;1162;15;1;0;0;0;3000;1500
638360708350781436;1162;15;1;-0.04532043;0.005626157;0.9989567;2830.048391595483;1471.8692153692245
638360708351289487;1162;15;1;-0.05026735;0.02301203;0.9984707;2811.4974377676845;1384.9398456513882
638360708351803516;1162;15;1;-0.02572493;0.03026342;0.9992109;2903.5315099172294;1348.6828990280628
638360708352311526;1162;15;1;-0.03766305;0.02561532;0.9989622;2858.763562515378;1371.9234019517899
638360708352804019;1162;15;1;-0.03624175;0.04026818;0.9985315;2864.093433134258;1298.6591048538685
638360708353285881;1162;15;1;-0.02848641;0.02236278;0.999344;2893.1759619154036;1388.1861008703709
638360708353929854;1162;15;1;-0.0312972;0.02770759;0.999126;2882.6355021446943;1361.4620510488749
638360708354447627;1162;15;1;0.04874844;0.05722235;0.9971706;3182.8066539019346;1213.888242840767
638360708354970492;1162;15;1;0.05809721;0.06611092;0.9961195;3217.864536680281;1169.4454178214073
638360708355467214;1162;15;1;0.05822834;0.06545106;0.9961554;3218.356274999678;1172.7446839213371
638360708355971643;1162;15;1;0.05744863;0.0658934;0.9961715;3215.4323598369956;1170.5330163240433
638360708356476791;1162;15;1;0.05583576;0.06646061;0.9962255;3209.3841042369604;1167.6969528198242
638360708356990129;1162;15;1;0.05657911;0.06673563;0.9961653;3212.1716598048806;1166.321836411953
638360708357468292;1162;15;1;0.05866499;0.0716199;0.9957053;3219.9937077239156;1141.900509595871
638360708358518534;1162;15;1;-0.01447648;0.1350948;0.9907269;2945.7132001407444;824.5259672403336
