Timestamp;Id;SequenceId;SequenceSet;VectorGazeX;VectorGazeY;VectorGazeZ;GazeX;GazeY
638345125377378054;1451;15;1;0;0;0;3000;1500
638345125377860736;1451;15;1;-0.05571581;-0.284484;0.9570603;2791.0657105967402;2922.419995069504
638345125378344678;1451;15;1;-0.05972613;-0.3109983;0.948532;2776.0270116850734;3000
638345125379243250;1451;15;1;-0.07924548;-0.3697846;0.9257318;2702.829457819462;3000
638345125379725391;1451;15;1;-0.0681949;-0.2596308;0.9632971;2744.269112125039;2798.1539964675903
638345125380181699;1451;15;1;-0.06936419;-0.2313593;0.9703925;2739.8842871189117;2656.7965149879456
638345125381271326;1451;15;1;-0.06163886;-0.2255737;0.9722742;2768.8542818650603;2627.8685182332993
638345125382289215;1451;15;1;-0.05141453;-0.2057101;0.9772614;2807.1955097839236;2528.5504907369614
638345125383308971;1451;15;1;-0.01222016;-0.2023906;0.9792286;2954.174399608746;2511.952981352806
638345125384331858;1451;15;1;-0.01605625;-0.1787096;0.9837708;2939.789059571922;2393.5479819774628
638345125385352531;1451;15;1;0.007255998;-0.1303262;0.9914446;3027.209992404096;2151.6309827566147
638345125386397115;1451;15;1;0.1075926;-0.09569103;0.9895793;3403.472241014242;1978.455163538456
638345125386914710;1451;15;1;0.3529372;-0.07911568;0.9322962;4323.514468967915;1895.5784067511559
638345125387935315;1451;15;1;0.3701395;-0.07786409;0.9257073;4388.023160398006;1889.3204405903816
638345125388978390;1451;15;1;0.3614545;-0.05382152;0.9308351;4355.454325675964;1769.1075950860977
638345125390015328;1451;15;1;0;0;0;3000;1500
638345125390512356;1451;15;1;0.5301422;-0.04005917;0.8469619;4988.033205270767;1700.2958580851555
638345125391600662;1451;15;1;0.5358446;-0.04596052;0.8430649;5009.417340159416;1729.8025973141193
638345125392072810;1451;15;1;0.4239722;-0.06540456;0.9033105;4589.895710349083;1827.0227834582329
638345125392515840;1451;15;1;0.4638504;-0.05531937;0.8841848;4739.439032971859;1776.5968441963196
638345125392898753;1451;15;1;0.4572141;-0.05739922;0.8875024;4714.552827179432;1786.996103823185
